customer_customer_id,payment_method,review_rating,season,product_product_id
1476,Cash,4.0,Spring,1717
1477,Credit Card,4.1,Fall,5093
1478,PayPal,4.3,Summer,1927
1479,Venmo,4.2,Summer,7629
1480,Bank Transfer,4.0,Spring,12487
1481,Cash,3.6,Fall,5703
1482,PayPal,3.3,Spring,7594
1483,Bank Transfer,4.1,Spring,16888
1484,Debit Card,4.7,Summer,2083
1485,Venmo,4.4,Summer,2775
1486,Cash,3.4,Spring,8919
1487,Venmo,5.0,Spring,4521
1488,PayPal,4.6,Summer,15625
1489,Credit Card,4.0,Winter,2569
1490,Venmo,4.1,Summer,17321
1491,Venmo,4.9,Spring,17265
1492,Bank Transfer,2.7,Summer,15026
1493,Venmo,4.5,Summer,11926
1494,Credit Card,2.7,Fall,14354
1495,Bank Transfer,3.0,Spring,11917
1496,PayPal,4.5,Winter,17759
1497,Venmo,5.0,Winter,15802
1498,Debit Card,3.8,Spring,3540
1499,Venmo,3.1,Summer,125
1500,Credit Card,3.4,Fall,1467
1501,Debit Card,4.8,Summer,8813
1502,Debit Card,2.7,Spring,14879
1503,Cash,3.2,Summer,9899
1504,Cash,3.9,Fall,2222
1505,Bank Transfer,4.2,Winter,1932
1506,Cash,3.0,Summer,1018
1507,PayPal,3.0,Fall,9226
1508,Venmo,3.7,Winter,15472
1509,Cash,4.4,Spring,11950
1510,Debit Card,4.6,Summer,14595
1511,Venmo,3.0,Fall,7663
1512,Credit Card,3.6,Winter,4520
1513,PayPal,3.9,Winter,10678
1514,Cash,4.1,Spring,7113
1515,Venmo,3.9,Winter,13373
1516,Cash,3.9,Fall,6657
1517,Bank Transfer,4.5,Winter,942
1518,Cash,3.4,Spring,4100
1519,Venmo,4.1,Winter,14385
1520,PayPal,4.9,Fall,14305
1521,Cash,4.4,Summer,15985
1522,Bank Transfer,2.7,Summer,5276
1523,Debit Card,4.8,Spring,17753
1524,Debit Card,3.3,Summer,6867
1525,Cash,4.4,Summer,8120
1526,Cash,4.6,Winter,15589
1527,PayPal,3.1,Summer,5246
1528,Debit Card,4.5,Fall,10211
1529,Venmo,4.0,Spring,13419
1530,Credit Card,3.1,Winter,12564
1531,Bank Transfer,3.9,Spring,1420
1532,PayPal,4.5,Spring,17839
1533,PayPal,4.4,Winter,709
1534,Bank Transfer,3.6,Summer,11592
1535,Venmo,3.4,Summer,16407
1536,Venmo,4.0,Fall,1047
1537,Cash,2.6,Summer,3740
1538,Venmo,3.2,Spring,1797
1539,Venmo,3.2,Fall,16918
1540,Cash,5.0,Spring,12777
1541,Bank Transfer,2.9,Winter,3199
1542,Cash,2.9,Winter,14720
1543,PayPal,3.5,Winter,1649
1544,Venmo,4.0,Fall,12293
1545,Debit Card,3.9,Spring,17452
1546,Bank Transfer,4.9,Winter,7006
1547,Bank Transfer,3.8,Summer,4017
1548,Cash,3.5,Summer,16499
1549,Bank Transfer,3.7,Summer,7752
1550,Debit Card,2.9,Spring,13199
1551,Bank Transfer,2.8,Summer,13915
1552,Credit Card,3.7,Summer,6548
1553,Credit Card,3.0,Spring,10125
1554,Debit Card,4.8,Spring,10678
1555,Cash,2.7,Winter,13103
1556,Cash,4.5,Winter,10286
1557,Credit Card,2.7,Fall,9133
1558,PayPal,3.5,Fall,4018
1559,Credit Card,3.5,Fall,12105
1560,PayPal,4.5,Fall,3622
1561,Debit Card,3.8,Winter,16250
1562,Bank Transfer,3.8,Summer,13923
1563,Venmo,3.2,Winter,5193
1564,Cash,4.3,Fall,6558
1565,Debit Card,4.5,Summer,16414
1566,PayPal,4.2,Fall,8546
1567,Cash,3.0,Winter,6929
1568,Cash,4.1,Spring,17802
1569,Debit Card,4.6,Spring,9348
1570,Debit Card,2.9,Summer,15954
1571,Bank Transfer,4.8,Winter,17560
1572,Bank Transfer,4.5,Winter,241
1573,Debit Card,3.4,Summer,5607
1574,Debit Card,4.3,Summer,12641
1575,PayPal,4.2,Spring,8570
1576,Cash,3.6,Spring,2111
1577,PayPal,3.7,Spring,10748
1578,Venmo,4.0,Spring,16136
1579,PayPal,4.9,Winter,1897
1580,Bank Transfer,3.1,Summer,5957
1581,Cash,3.7,Summer,12047
1582,Cash,4.2,Fall,11856
1583,Cash,2.5,Spring,278
1584,Venmo,4.3,Summer,4050
1585,Credit Card,3.1,Spring,9835
1586,Debit Card,3.0,Fall,11318
1587,Bank Transfer,4.0,Fall,3472
1588,Credit Card,3.5,Summer,2059
1589,Venmo,3.2,Winter,10924
1590,Cash,2.7,Summer,9687
1591,PayPal,3.0,Winter,2697
1592,PayPal,2.9,Winter,7126
1593,Bank Transfer,3.3,Summer,10068
1594,Bank Transfer,4.9,Spring,1873
1595,Cash,3.7,Summer,14637
1596,Debit Card,3.5,Spring,17110
1597,Debit Card,4.7,Fall,14793
1598,Bank Transfer,2.6,Winter,10550
1599,Venmo,4.1,Fall,2576
1600,Debit Card,2.8,Winter,5135
1601,PayPal,4.7,Spring,4569
1602,Credit Card,2.9,Spring,15877
1603,Venmo,2.8,Winter,15294
1604,Debit Card,4.3,Summer,7676
1605,Credit Card,4.8,Summer,6437
1606,Credit Card,3.4,Winter,14434
1607,PayPal,4.3,Spring,13279
1608,Debit Card,2.7,Fall,14075
1609,Bank Transfer,4.6,Fall,14355
1610,Venmo,4.1,Fall,6058
1611,PayPal,3.4,Spring,7114
1612,Debit Card,4.5,Winter,15778
1613,Venmo,4.4,Summer,10484
1614,Credit Card,4.0,Summer,9621
1615,Cash,3.4,Summer,1847
1616,Cash,3.2,Fall,2561
1617,Cash,3.4,Spring,12904
1618,Credit Card,4.3,Winter,8432
1619,Debit Card,5.0,Summer,17566
1620,Venmo,3.5,Winter,17335
1621,PayPal,3.1,Winter,17764
1622,Debit Card,3.9,Summer,1203
1623,Bank Transfer,4.0,Winter,13768
1624,Debit Card,3.5,Summer,11285
1625,PayPal,3.6,Winter,9770
1626,PayPal,3.0,Winter,10711
1627,Credit Card,2.6,Summer,8269
1628,Credit Card,2.9,Winter,9941
1629,Cash,3.1,Winter,14137
1630,Venmo,3.3,Spring,7907
1631,Venmo,2.9,Summer,10683
1632,Bank Transfer,3.9,Summer,8285
1633,Debit Card,4.7,Summer,16910
1634,Debit Card,4.4,Spring,15407
1635,Cash,3.6,Summer,4967
1636,Cash,3.2,Summer,2700
1637,Cash,4.0,Fall,13402
1638,Venmo,3.5,Spring,6871
1639,Venmo,4.6,Spring,4332
1640,PayPal,3.3,Summer,4575
1641,PayPal,4.0,Spring,11441
1642,Bank Transfer,3.4,Summer,5396
1643,PayPal,4.2,Spring,12791
1644,PayPal,3.9,Summer,11251
1645,Debit Card,3.9,Summer,4302
1646,Venmo,2.8,Summer,16565
1647,Bank Transfer,3.7,Summer,15686
1648,Debit Card,4.9,Summer,10374
1649,Credit Card,2.6,Summer,16216
1650,Credit Card,4.9,Summer,8716
1651,Credit Card,3.4,Winter,16344
1652,Debit Card,3.9,Winter,14317
1653,Bank Transfer,4.0,Summer,17836
1654,Debit Card,3.0,Winter,12777
1655,Credit Card,2.6,Spring,631
1656,PayPal,3.2,Spring,13063
1657,PayPal,2.6,Spring,11322
1658,Debit Card,3.2,Spring,3797
1659,Cash,4.1,Spring,17282
1660,Venmo,3.9,Fall,3001
1661,Venmo,4.1,Winter,17315
1662,Debit Card,2.7,Summer,13336
1663,Debit Card,4.6,Winter,13180
1664,Cash,3.5,Summer,3025
1665,PayPal,5.0,Spring,12894
1666,Venmo,3.4,Fall,7950
1667,PayPal,3.1,Summer,6915
1668,Bank Transfer,3.4,Winter,16628
1669,Debit Card,4.0,Summer,12825
1670,Bank Transfer,2.7,Winter,12451
1671,Cash,3.6,Fall,7232
1672,Bank Transfer,4.0,Winter,8531
1673,Venmo,3.8,Fall,1958
1674,Venmo,3.4,Fall,7094
1675,Debit Card,3.2,Winter,10551
1676,Credit Card,4.7,Spring,14969
1677,Bank Transfer,3.1,Winter,7370
1678,Debit Card,3.3,Summer,5806
1679,Venmo,4.8,Summer,14667
1680,Debit Card,4.5,Fall,11237
1681,Credit Card,3.4,Summer,7247
1682,Credit Card,3.7,Winter,7487
1683,Credit Card,4.9,Fall,4318
1684,Venmo,3.5,Spring,10235
1685,PayPal,4.6,Spring,3285
1686,PayPal,4.6,Winter,8136
1687,Cash,4.2,Fall,4851
1688,PayPal,3.7,Winter,10404
1689,Venmo,3.0,Winter,14992
1690,Bank Transfer,4.6,Winter,2694
1691,Cash,3.2,Summer,5553
1692,Cash,3.5,Summer,4208
1693,Cash,2.6,Winter,15329
1694,Bank Transfer,4.9,Fall,445
1695,Debit Card,2.7,Summer,14643
1696,PayPal,4.7,Fall,15501
1697,Credit Card,4.0,Spring,6336
1698,Credit Card,3.5,Fall,953
1699,Bank Transfer,4.8,Winter,11288
1700,Debit Card,4.0,Spring,5102
1701,Bank Transfer,4.1,Fall,2859
1702,Debit Card,3.8,Winter,10617
1703,Bank Transfer,5.0,Summer,695
1704,Bank Transfer,4.0,Spring,6897
1705,Cash,3.9,Summer,11179
1706,Venmo,3.4,Summer,11270
1707,Venmo,3.0,Spring,12114
1708,Cash,4.9,Fall,4926
1709,Credit Card,3.2,Spring,29
1710,Bank Transfer,3.8,Winter,14707
1711,Credit Card,3.8,Fall,4400
1712,Credit Card,4.7,Spring,11245
1713,Cash,3.8,Fall,2089
1714,PayPal,4.6,Winter,3787
1715,Cash,4.4,Summer,1809
1716,PayPal,3.4,Spring,2910
1717,Cash,4.7,Winter,15565
1718,Debit Card,2.9,Summer,13007
1719,PayPal,3.4,Winter,12288
1720,Venmo,3.2,Winter,11814
1721,Debit Card,2.8,Winter,15094
1722,Credit Card,4.3,Spring,11844
1723,Cash,3.3,Summer,11633
1724,PayPal,3.3,Spring,4756
1725,PayPal,3.3,Winter,5858
1726,Venmo,3.0,Spring,10252
1727,Debit Card,2.8,Summer,1710
1728,PayPal,4.0,Spring,7514
1729,Debit Card,4.3,Fall,4258
1730,Venmo,3.8,Winter,570
1731,Credit Card,4.2,Fall,15045
1732,Cash,3.1,Fall,10799
1733,Cash,2.6,Winter,2354
1734,Credit Card,3.4,Summer,8535
1735,PayPal,3.1,Spring,5361
1736,Venmo,3.6,Winter,13396
1737,Cash,2.6,Summer,16300
1738,Venmo,4.2,Summer,4901
1739,Credit Card,2.9,Spring,5304
1740,Cash,4.2,Winter,10211
1741,Bank Transfer,3.3,Fall,14875
1742,Bank Transfer,3.6,Winter,15560
1743,Venmo,4.3,Spring,7381
1744,Bank Transfer,3.3,Winter,16316
1745,PayPal,3.0,Winter,12870
1746,Cash,3.6,Winter,6595
1747,Bank Transfer,3.1,Summer,8914
1748,Venmo,2.9,Winter,5111
1749,Bank Transfer,3.9,Winter,4850
1750,Debit Card,3.2,Fall,3737
1751,Venmo,3.1,Fall,11732
1752,Cash,3.2,Winter,10927
1753,Venmo,3.3,Winter,3188
1754,Credit Card,4.8,Fall,15100
1755,Credit Card,3.8,Fall,17510
1756,Cash,4.6,Spring,7067
1757,Bank Transfer,2.8,Fall,15935
1758,Debit Card,3.6,Fall,16999
1759,Venmo,4.3,Winter,14305
1760,PayPal,4.0,Spring,11635
1761,PayPal,3.5,Spring,13340
1762,Cash,4.9,Fall,17238
1763,Bank Transfer,3.1,Summer,6670
1764,PayPal,3.9,Winter,2436
1765,Venmo,3.0,Summer,16216
1766,Venmo,4.1,Spring,15052
1767,Cash,4.3,Winter,6556
1768,Debit Card,3.8,Fall,17685
1769,PayPal,3.9,Summer,2532
1770,Cash,4.3,Winter,16276
1771,Bank Transfer,4.3,Fall,16809
1772,Credit Card,4.7,Fall,5027
1773,Bank Transfer,3.1,Summer,3585
1774,PayPal,2.7,Summer,16034
1775,PayPal,3.7,Spring,17446
1776,Cash,3.3,Spring,13524
1777,Venmo,3.4,Summer,1847
1778,Cash,4.7,Winter,8869
1779,Debit Card,4.9,Winter,6316
1780,Venmo,4.3,Winter,11981
1781,Credit Card,4.2,Summer,11107
1782,Bank Transfer,3.7,Fall,930
1783,Bank Transfer,2.7,Fall,9413
1784,Credit Card,3.3,Winter,883
1785,Debit Card,4.8,Summer,14417
1786,Venmo,4.1,Fall,6808
1787,Venmo,4.6,Spring,14469
1788,Bank Transfer,4.9,Fall,13920
1789,Cash,3.1,Summer,2445
1790,Debit Card,3.0,Spring,6289
1791,PayPal,3.7,Summer,8152
1792,Cash,4.0,Winter,5954
1793,Debit Card,3.0,Fall,11462
1794,Cash,3.8,Fall,16634
1795,Debit Card,3.7,Spring,13949
1796,Debit Card,4.0,Fall,8976
1797,Venmo,3.1,Spring,3250
1798,Venmo,3.9,Spring,1340
1799,Cash,3.7,Winter,15691
1800,Venmo,3.9,Fall,4574
1801,Credit Card,2.7,Winter,16803
1802,Debit Card,3.9,Spring,7188
1803,Venmo,2.6,Winter,4709
1804,Venmo,3.5,Summer,5430
1805,Credit Card,4.4,Winter,6309
1806,Debit Card,4.9,Spring,134
1807,Venmo,3.9,Fall,1855
1808,Venmo,3.5,Summer,9003
1809,Debit Card,4.3,Spring,2872
1810,Debit Card,3.4,Fall,11508
1811,Cash,2.7,Fall,727
1812,Bank Transfer,3.6,Summer,16774
1813,PayPal,4.9,Summer,8624
1814,PayPal,3.5,Spring,8744
1815,Cash,3.8,Summer,2421
1816,Credit Card,4.5,Winter,7895
1817,Cash,4.0,Summer,7337
1818,Cash,4.7,Summer,206
1819,Debit Card,3.8,Fall,5921
1820,Cash,4.5,Spring,7791
1821,PayPal,5.0,Fall,11232
1822,PayPal,2.8,Spring,6234
1823,Cash,4.4,Summer,3018
1824,Bank Transfer,4.7,Fall,4230
1825,Cash,3.8,Winter,1253
1826,Credit Card,4.9,Winter,10339
1827,Debit Card,4.2,Winter,3339
1828,Bank Transfer,4.9,Spring,11512
1829,Cash,3.9,Spring,2217
1830,Credit Card,4.9,Spring,5008
1831,Venmo,4.8,Winter,966
1832,Bank Transfer,3.3,Summer,5345
1833,Cash,4.6,Fall,934
1834,PayPal,4.5,Spring,13845
1835,Venmo,4.1,Summer,2132
1836,Credit Card,3.2,Fall,14838
1837,Credit Card,4.2,Fall,16969
1838,Venmo,4.8,Winter,14960
1839,Credit Card,4.1,Fall,6825
1840,Cash,3.7,Winter,3051
1841,Bank Transfer,2.6,Winter,13139
1842,PayPal,3.0,Winter,11746
1843,Debit Card,4.4,Summer,1393
1844,Credit Card,4.7,Fall,6332
1845,Credit Card,2.7,Spring,15261
1846,Bank Transfer,2.8,Winter,2689
1847,Venmo,2.9,Summer,14352
1848,Credit Card,4.4,Summer,15432
1849,Cash,2.7,Winter,12024
1850,Bank Transfer,4.5,Winter,17541
1851,Debit Card,2.8,Winter,12504
1852,Bank Transfer,3.1,Fall,9882
1853,Cash,3.8,Winter,6756
1854,PayPal,2.9,Spring,17592
1855,Credit Card,3.8,Spring,10887
1856,Cash,4.7,Spring,4163
1857,PayPal,3.2,Summer,595
1858,Cash,4.0,Summer,9852
1859,Debit Card,4.9,Spring,2466
1860,Debit Card,3.7,Summer,6463
1861,Credit Card,4.8,Summer,2819
1862,Debit Card,3.6,Fall,13895
1863,PayPal,4.6,Winter,12438
1864,Debit Card,4.3,Spring,7004
1865,Venmo,3.2,Fall,16512
1866,Bank Transfer,3.8,Summer,5142
1867,Credit Card,4.2,Winter,14027
1868,Venmo,3.4,Fall,10328
1869,Cash,4.7,Spring,795
1870,Debit Card,3.9,Spring,13314
1871,Debit Card,4.3,Spring,16206
1872,Cash,2.7,Fall,13614
1873,Credit Card,4.6,Summer,4743
1874,Bank Transfer,2.9,Fall,5062
1875,Cash,3.6,Fall,13539
1876,Credit Card,3.9,Winter,15671
1877,Venmo,2.6,Fall,12880
1878,Credit Card,3.6,Fall,1274
1879,Credit Card,3.4,Summer,8143
1880,Cash,3.5,Spring,14374
1881,Debit Card,3.1,Fall,16042
1882,Cash,4.3,Winter,12627
1883,Bank Transfer,5.0,Winter,14410
1884,Debit Card,4.9,Spring,7883
1885,Bank Transfer,4.3,Summer,12971
1886,Cash,4.4,Winter,14350
1887,Cash,4.4,Spring,3499
1888,PayPal,3.5,Fall,8300
1889,Credit Card,3.4,Winter,8749
1890,Bank Transfer,2.5,Spring,6194
1891,Credit Card,3.4,Spring,4732
1892,Debit Card,2.6,Summer,10680
1893,Venmo,4.6,Fall,11403
1894,PayPal,3.7,Summer,16444
1895,Debit Card,2.5,Fall,8653
1896,Debit Card,4.5,Fall,3639
1897,Venmo,2.9,Fall,13696
1898,Debit Card,2.9,Winter,5174
1899,Venmo,3.5,Fall,7909
1900,PayPal,4.2,Winter,9580
1901,Cash,3.3,Summer,12163
1902,Cash,3.9,Winter,5609
1903,Venmo,5.0,Spring,1348
1904,Bank Transfer,3.3,Summer,12736
1905,Cash,4.2,Spring,5635
1906,Bank Transfer,4.9,Summer,4333
1907,PayPal,4.6,Spring,8276
1908,Credit Card,4.8,Fall,16484
1909,Debit Card,2.7,Winter,567
1910,Credit Card,4.3,Spring,10875
1911,Debit Card,3.8,Fall,6176
1912,Debit Card,4.9,Spring,13729
1913,Credit Card,3.4,Winter,17061
1914,Cash,3.6,Winter,17894
1915,Credit Card,3.4,Fall,10583
1916,Cash,4.7,Fall,5223
1917,Debit Card,3.0,Winter,7821
1918,PayPal,3.4,Winter,11796
1919,Debit Card,4.6,Summer,1693
1920,PayPal,3.1,Summer,6481
1921,Cash,2.8,Spring,7583
1922,Venmo,3.5,Fall,13827
1923,PayPal,4.6,Summer,14297
1924,Cash,4.3,Summer,14815
1925,PayPal,4.8,Fall,14854
1926,Credit Card,2.9,Winter,15626
1927,PayPal,3.0,Spring,7761
1928,Cash,2.9,Summer,11943
1929,PayPal,3.7,Summer,154
1930,Venmo,4.7,Fall,3213
1931,Cash,3.5,Spring,4687
1932,Debit Card,2.7,Spring,4887
1933,Credit Card,5.0,Spring,13588
1934,Venmo,4.1,Summer,8127
1935,Bank Transfer,2.7,Winter,1222
1936,Cash,4.8,Spring,9024
1937,PayPal,4.3,Summer,853
1938,Bank Transfer,4.5,Summer,5506
1939,Debit Card,3.8,Spring,17050
1940,PayPal,3.7,Winter,3941
1941,PayPal,3.9,Fall,17203
1942,Credit Card,3.3,Winter,17849
1943,PayPal,3.4,Fall,3804
1944,Cash,3.8,Summer,8438
1945,Cash,2.7,Winter,14181
1946,Credit Card,2.9,Winter,11678
1947,Credit Card,4.5,Summer,734
1948,PayPal,2.6,Summer,4871
1949,PayPal,3.1,Winter,12824
1950,PayPal,4.7,Winter,7853
1951,PayPal,4.6,Summer,8022
1952,Bank Transfer,2.7,Summer,11868
1953,Cash,4.6,Summer,5386
1954,PayPal,4.8,Spring,13254
1955,Venmo,4.2,Winter,14415
1956,Cash,4.9,Winter,14985
1957,Credit Card,4.9,Winter,2061
1958,Cash,4.5,Spring,2426
1959,Cash,2.7,Winter,7810
1960,Credit Card,3.1,Fall,17791
1961,Credit Card,3.3,Summer,6296
1962,Debit Card,2.6,Summer,6157
1963,PayPal,4.4,Fall,6971
1964,Credit Card,3.9,Spring,7965
1965,Debit Card,4.6,Summer,13214
1966,Debit Card,4.9,Fall,8180
1967,Credit Card,3.7,Winter,10387
1968,Venmo,3.7,Fall,2659
1969,Credit Card,4.2,Spring,9182
1970,Bank Transfer,3.5,Winter,13221
1971,Credit Card,2.9,Spring,11803
1972,Venmo,3.4,Spring,15524
1973,PayPal,3.3,Summer,7354
1974,Venmo,4.5,Fall,4615
1975,PayPal,4.6,Winter,11481
1976,Cash,2.9,Fall,8843
1977,PayPal,3.2,Spring,12297
1978,Bank Transfer,2.6,Summer,15365
1979,Cash,3.8,Spring,8459
1980,Debit Card,2.8,Spring,3628
1981,PayPal,4.4,Winter,8695
1982,PayPal,4.7,Summer,4552
1983,PayPal,2.7,Summer,10546
1984,Debit Card,2.6,Summer,6339
1985,PayPal,3.4,Summer,4188
1986,Credit Card,3.9,Spring,2623
1987,Venmo,3.4,Summer,4679
1988,Cash,3.4,Summer,8093
1989,Bank Transfer,3.9,Winter,7371
1990,PayPal,4.0,Spring,1475
1991,PayPal,3.4,Spring,2983
1992,Venmo,3.7,Summer,5020
1993,Venmo,4.9,Winter,11748
1994,Cash,5.0,Spring,10093
1995,Credit Card,2.9,Fall,5367
1996,Debit Card,3.0,Spring,1948
1997,Cash,3.3,Summer,252
1998,Debit Card,4.7,Fall,7076
1999,Cash,3.4,Fall,6736
2000,Debit Card,4.6,Winter,17801
2001,Cash,3.6,Winter,3298
2002,Debit Card,2.6,Winter,5351
2003,PayPal,2.7,Summer,3324
2004,Cash,3.1,Spring,2538
2005,Cash,3.2,Fall,6211
2006,PayPal,3.4,Winter,16267
2007,Credit Card,4.4,Fall,15600
2008,PayPal,3.2,Summer,14818
2009,PayPal,2.5,Spring,6902
2010,Venmo,3.8,Summer,5723
2011,Debit Card,4.4,Summer,2768
2012,Bank Transfer,3.7,Spring,14336
2013,Cash,3.2,Fall,6458
2014,Debit Card,4.9,Winter,10494
2015,PayPal,3.9,Summer,12034
2016,Credit Card,4.5,Summer,10092
2017,Debit Card,3.4,Winter,15311
2018,Bank Transfer,4.1,Winter,2427
2019,Bank Transfer,4.5,Fall,3860
2020,Cash,4.7,Winter,14067
2021,Cash,4.8,Winter,12243
2022,Venmo,4.4,Winter,3981
2023,Cash,4.0,Winter,17214
2024,Cash,4.1,Winter,9879
2025,PayPal,3.7,Fall,14368
2026,Debit Card,3.0,Summer,11617
2027,Bank Transfer,3.6,Winter,11548
2028,Credit Card,4.8,Fall,7798
2029,Venmo,3.7,Fall,7703
2030,PayPal,4.6,Spring,16575
2031,Credit Card,2.8,Summer,1669
2032,Credit Card,4.0,Spring,1447
2033,Cash,4.2,Winter,2320
2034,Venmo,3.6,Summer,4189
2035,PayPal,2.9,Spring,15861
2036,Bank Transfer,4.1,Summer,1103
2037,Cash,3.1,Winter,9375
2038,Venmo,4.3,Summer,3920
2039,Credit Card,4.4,Spring,1523
2040,Debit Card,3.1,Spring,11241
2041,Venmo,2.9,Spring,12394
2042,PayPal,3.2,Winter,4306
2043,Venmo,4.0,Spring,9645
2044,PayPal,2.7,Summer,14932
2045,PayPal,3.0,Spring,9851
2046,PayPal,4.4,Fall,5932
2047,Cash,2.8,Winter,3603
2048,Cash,3.1,Summer,6037
2049,Bank Transfer,3.9,Winter,4788
2050,Venmo,2.7,Fall,14768
2051,Debit Card,3.4,Summer,17860
2052,Credit Card,3.8,Spring,9020
2053,Bank Transfer,3.7,Winter,766
2054,Credit Card,4.5,Spring,7037
2055,PayPal,2.9,Spring,8616
2056,Bank Transfer,3.4,Fall,2556
2057,PayPal,4.4,Spring,1923
2058,PayPal,4.2,Spring,12116
2059,Bank Transfer,3.3,Winter,3522
2060,PayPal,3.7,Spring,8025
2061,Bank Transfer,3.2,Fall,10309
2062,Debit Card,2.6,Summer,1151
2063,Cash,2.8,Fall,6807
2064,Cash,2.9,Fall,12109
2065,Bank Transfer,4.0,Summer,878
2066,Bank Transfer,2.9,Spring,7464
2067,Debit Card,4.7,Fall,154
2068,Cash,3.1,Fall,1568
2069,Venmo,3.9,Summer,7137
2070,Debit Card,3.4,Fall,1433
2071,Cash,3.1,Spring,7339
2072,PayPal,4.8,Fall,3720
2073,Bank Transfer,3.9,Winter,3706
2074,PayPal,3.5,Winter,6287
2075,Debit Card,3.1,Summer,2313
2076,Debit Card,4.7,Fall,9603
2077,Debit Card,4.6,Fall,5819
2078,Bank Transfer,3.3,Fall,8376
2079,Debit Card,3.2,Spring,13398
2080,PayPal,3.1,Summer,15541
2081,Debit Card,3.5,Fall,5102
2082,Bank Transfer,4.3,Spring,12228
2083,Venmo,2.9,Summer,5841
2084,Credit Card,2.7,Fall,6936
2085,Bank Transfer,4.0,Summer,8008
2086,Debit Card,4.6,Fall,3408
2087,Cash,4.7,Summer,11232
2088,Credit Card,4.7,Summer,5032
2089,Debit Card,4.0,Spring,2683
2090,Credit Card,3.6,Spring,2148
2091,Debit Card,3.4,Winter,5561
2092,Bank Transfer,3.0,Fall,7742
2093,Bank Transfer,2.6,Fall,3358
2094,Debit Card,4.2,Spring,9361
2095,Venmo,3.4,Spring,14567
2096,Bank Transfer,4.0,Fall,8764
2097,Debit Card,4.7,Summer,10526
2098,Credit Card,3.9,Winter,725
2099,Venmo,3.3,Summer,1928
2100,PayPal,2.9,Summer,8420
2101,Cash,4.4,Spring,8048
2102,Bank Transfer,3.6,Winter,16984
2103,Cash,4.5,Spring,5657
2104,Venmo,3.7,Summer,3115
2105,Venmo,2.8,Spring,7148
2106,Venmo,4.5,Spring,6195
2107,Credit Card,4.4,Fall,138
2108,PayPal,3.3,Winter,4366
2109,Credit Card,4.2,Winter,17449
2110,Venmo,2.7,Fall,15080
2111,Debit Card,3.9,Spring,4321
2112,Bank Transfer,2.6,Spring,995
2113,Cash,4.5,Fall,5078
2114,PayPal,2.7,Spring,4460
2115,Debit Card,2.9,Winter,2397
2116,Bank Transfer,3.4,Winter,11580
2117,Debit Card,2.9,Summer,7695
2118,Debit Card,3.8,Summer,9333
2119,Debit Card,4.2,Fall,16487
2120,Venmo,3.5,Spring,15837
2121,PayPal,3.1,Fall,3177
2122,Bank Transfer,3.5,Winter,11016
2123,Debit Card,4.0,Fall,10460
2124,Debit Card,3.7,Spring,4804
2125,Venmo,4.2,Fall,9370
2126,PayPal,4.8,Fall,11737
2127,Credit Card,4.1,Winter,6982
2128,Debit Card,4.5,Spring,3198
2129,PayPal,2.7,Fall,15307
2130,PayPal,2.8,Fall,15695
2131,Credit Card,3.7,Summer,11564
2132,Bank Transfer,3.6,Fall,2103
2133,Debit Card,4.7,Fall,11064
2134,Bank Transfer,3.8,Summer,7165
2135,Credit Card,2.9,Winter,9627
2136,Debit Card,4.6,Winter,6003
2137,Bank Transfer,2.8,Summer,10977
2138,Credit Card,4.6,Winter,7435
2139,Venmo,2.8,Fall,5366
2140,Cash,3.0,Winter,2174
2141,Cash,3.7,Fall,14930
2142,PayPal,4.1,Winter,3960
2143,Venmo,4.3,Winter,7229
2144,Venmo,3.8,Fall,8235
2145,PayPal,3.7,Winter,11675
2146,PayPal,4.8,Winter,15101
2147,PayPal,4.6,Summer,11402
2148,Cash,4.8,Fall,16985
2149,PayPal,4.6,Winter,5050
2150,Bank Transfer,4.0,Winter,4981
2151,Cash,2.6,Spring,8680
2152,Venmo,2.6,Fall,8898
2153,Bank Transfer,4.5,Summer,12499
2154,PayPal,4.2,Fall,2621
2155,Cash,3.4,Spring,11863
2156,PayPal,3.7,Fall,12266
2157,Debit Card,3.6,Winter,8403
2158,Venmo,4.0,Winter,12830
2159,Bank Transfer,4.6,Spring,6303
2160,Cash,3.0,Fall,7584
2161,PayPal,3.3,Winter,2405
2162,Debit Card,3.8,Summer,14216
2163,PayPal,2.7,Summer,920
2164,Bank Transfer,4.5,Spring,1451
2165,PayPal,4.8,Winter,11704
2166,Credit Card,4.2,Summer,16002
2167,Credit Card,3.5,Spring,16305
2168,Venmo,4.9,Winter,11747
2169,Cash,4.1,Spring,17533
2170,Bank Transfer,2.9,Fall,16076
2171,Venmo,4.0,Fall,1288
2172,Cash,4.6,Summer,10733
2173,PayPal,2.8,Fall,16990
2174,Venmo,5.0,Summer,4831
2175,Cash,2.9,Spring,11471
2176,Credit Card,3.3,Spring,17608
2177,Debit Card,3.4,Winter,13439
2178,PayPal,3.0,Winter,10754
2179,Venmo,4.7,Summer,6883
2180,PayPal,2.9,Fall,16933
2181,Cash,4.1,Summer,17256
2182,Bank Transfer,3.2,Fall,767
2183,Venmo,2.7,Winter,9048
2184,Cash,4.7,Spring,907
2185,PayPal,3.2,Spring,17520
2186,Debit Card,2.5,Winter,3031
2187,PayPal,4.3,Winter,14151
2188,PayPal,4.4,Spring,7793
2189,Credit Card,4.7,Winter,1392
2190,Credit Card,4.0,Fall,15742
2191,Credit Card,4.6,Spring,6059
