customer_id,age,gender,location,payment_method,review_rating,season
1091,38,Male,ciudad_real,Cash,4.2,Spring
1092,44,Male,caceres,Credit Card,4.7,Spring
1093,68,Male,burgos,Venmo,4.1,Spring
1094,60,Male,baleares,Venmo,4.2,Winter
1095,25,Male,madrid,Cash,4.8,Winter
1096,19,Male,valladolid,Bank Transfer,3.0,Summer
1097,57,Male,navarra,Credit Card,2.6,Fall
1098,58,Male,toledo,Bank Transfer,3.2,Summer
1099,49,Male,huelva,Credit Card,3.6,Spring
1100,19,Male,la_coruna,Bank Transfer,2.6,Fall
1101,50,Male,barcelona,Credit Card,4.4,Spring
1102,30,Male,cadiz,Cash,3.0,Fall
1103,52,Male,malaga,Cash,2.9,Fall
1104,35,Male,huesca,Debit Card,4.3,Spring
1105,35,Male,pontevedra,Bank Transfer,3.1,Fall
1106,33,Male,valladolid,Venmo,3.0,Spring
1107,52,Male,madrid,Venmo,3.6,Winter
1108,69,Male,huesca,Bank Transfer,2.8,Fall
1109,27,Male,tarragona,Cash,2.8,Fall
1110,66,Male,castellon,Venmo,4.9,Winter
1111,28,Male,leon,Cash,3.0,Fall
1112,22,Male,zamora,Credit Card,4.1,Summer
1113,69,Male,zaragoza,PayPal,4.6,Spring
1114,28,Male,badajoz,PayPal,4.8,Summer
1115,55,Male,las_palmas,Bank Transfer,2.6,Fall
1116,30,Male,albacete,Cash,4.0,Fall
1117,67,Male,ciudad_real,PayPal,4.2,Winter
1118,25,Male,cuenca,Credit Card,4.5,Spring
1119,49,Male,segovia,PayPal,4.9,Summer
1120,34,Male,las_palmas,Credit Card,3.1,Spring
1121,22,Male,gerona,Debit Card,4.0,Winter
1122,63,Male,jaen,Cash,3.2,Fall
1123,70,Male,soria,Credit Card,4.3,Spring
1124,36,Male,pontevedra,Cash,2.5,Fall
1125,42,Male,cordoba,Cash,4.9,Spring
1126,27,Male,badajoz,Bank Transfer,2.7,Summer
1127,23,Male,soria,Venmo,3.4,Winter
1128,50,Male,castellon,Debit Card,4.8,Spring
1129,56,Male,albacete,Debit Card,4.7,Winter
1130,37,Male,asturias,Venmo,4.7,Winter
1131,67,Male,toledo,PayPal,3.9,Summer
1132,67,Male,santa_cruz_de_tenerife,Bank Transfer,3.7,Spring
1133,50,Male,avila,Cash,4.3,Spring
1134,36,Male,teruel,Cash,4.1,Winter
1135,62,Male,cuenca,Venmo,4.6,Summer
1136,65,Male,castellon,Bank Transfer,3.6,Winter
1137,23,Male,almeria,Cash,4.8,Summer
1138,46,Male,valencia,Bank Transfer,2.8,Winter
1139,18,Male,orense,Venmo,4.7,Summer
1140,58,Male,huelva,Debit Card,3.9,Spring
1141,31,Male,cantabria,Credit Card,2.6,Winter
1142,39,Male,tarragona,PayPal,4.7,Winter
1143,69,Male,alicante,Venmo,3.5,Spring
1144,68,Male,jaen,PayPal,4.4,Winter
1145,41,Male,salamanca,Bank Transfer,4.4,Fall
1146,31,Male,palencia,Cash,3.0,Summer
1147,48,Male,alicante,Bank Transfer,4.2,Summer
1148,59,Male,la_rioja,Debit Card,4.3,Winter
1149,34,Male,navarra,PayPal,2.6,Spring
1150,21,Male,cordoba,Venmo,3.3,Spring
1151,29,Male,guadalajara,Venmo,2.7,Winter
1152,41,Male,murcia,Credit Card,4.2,Spring
1153,62,Male,badajoz,PayPal,4.0,Fall
1154,27,Male,cordoba,Bank Transfer,4.0,Summer
1155,49,Male,toledo,Credit Card,2.9,Spring
1156,67,Male,santa_cruz_de_tenerife,PayPal,2.6,Fall
1157,20,Male,cantabria,Venmo,4.8,Summer
1158,37,Male,alicante,Cash,4.4,Fall
1159,69,Male,palencia,Bank Transfer,4.0,Summer
1160,66,Male,cuenca,Venmo,3.6,Fall
1161,37,Male,alicante,Venmo,3.2,Summer
1162,63,Male,castellon,PayPal,3.1,Fall
1163,47,Male,segovia,PayPal,4.2,Winter
1164,26,Male,orense,Debit Card,3.0,Summer
1165,68,Male,ciudad_real,PayPal,4.2,Winter
1166,51,Male,navarra,Venmo,2.9,Winter
1167,48,Male,tarragona,Venmo,3.7,Winter
1168,60,Male,murcia,PayPal,3.6,Summer
1169,68,Male,sevilla,Debit Card,3.6,Summer
1170,25,Male,baleares,Cash,4.5,Fall
1171,57,Male,soria,Cash,3.2,Spring
1172,41,Male,huesca,Debit Card,3.9,Spring
1173,59,Male,badajoz,Bank Transfer,4.6,Spring
1174,44,Male,segovia,Cash,2.5,Winter
1175,42,Male,alava,Bank Transfer,4.3,Winter
1176,35,Male,soria,PayPal,4.1,Spring
1177,36,Male,badajoz,PayPal,4.6,Winter
1178,54,Male,albacete,Debit Card,4.8,Spring
1179,37,Male,burgos,Debit Card,4.9,Spring
1180,20,Male,almeria,Bank Transfer,2.8,Summer
1181,23,Male,burgos,Cash,4.9,Spring
1182,61,Male,santa_cruz_de_tenerife,Bank Transfer,3.5,Summer
1183,37,Male,orense,PayPal,3.8,Spring
1184,23,Male,castellon,Credit Card,4.5,Spring
1185,63,Male,alicante,Credit Card,3.4,Fall
1186,47,Male,navarra,Credit Card,3.9,Spring
1187,63,Male,barcelona,Credit Card,4.1,Summer
1188,56,Male,tarragona,Credit Card,3.0,Fall
1189,68,Male,alicante,Credit Card,3.3,Summer
1190,64,Male,asturias,Debit Card,4.9,Summer
1191,62,Male,la_coruna,Credit Card,4.3,Winter
1192,34,Male,badajoz,Venmo,4.1,Winter
1193,49,Male,soria,Venmo,4.0,Summer
1194,40,Male,huelva,Credit Card,5.0,Fall
1195,50,Male,avila,Credit Card,3.1,Winter
1196,25,Male,jaen,Venmo,4.0,Winter
1197,30,Male,alicante,Bank Transfer,3.2,Winter
1198,54,Male,sevilla,PayPal,3.9,Fall
1199,40,Male,las_palmas,Cash,3.9,Summer
1200,49,Male,madrid,Debit Card,4.5,Fall
1201,27,Male,la_rioja,PayPal,4.4,Winter
1202,27,Male,cantabria,Venmo,3.1,Summer
1203,48,Male,guadalajara,Venmo,2.9,Spring
1204,40,Male,zaragoza,Bank Transfer,3.7,Winter
1205,67,Male,madrid,Credit Card,3.2,Spring
1206,52,Male,tarragona,Bank Transfer,3.5,Spring
1207,22,Male,cordoba,Venmo,3.0,Fall
1208,62,Male,teruel,Credit Card,4.1,Summer
1209,20,Male,segovia,Debit Card,2.9,Winter
1210,41,Male,pontevedra,Bank Transfer,3.8,Winter
1211,34,Male,madrid,Cash,4.1,Fall
1212,23,Male,cadiz,Venmo,4.6,Spring
1213,32,Male,salamanca,Credit Card,2.5,Summer
1214,68,Male,bizkaia,Debit Card,3.7,Spring
1215,30,Male,sevilla,Cash,3.8,Fall
1216,66,Male,palencia,Credit Card,2.6,Winter
1217,62,Male,badajoz,Venmo,3.7,Summer
1218,50,Male,barcelona,Cash,2.6,Fall
1219,55,Male,pontevedra,Cash,3.1,Spring
1220,19,Male,segovia,Credit Card,2.5,Winter
1221,67,Male,teruel,Bank Transfer,4.9,Winter
1222,18,Male,palencia,Cash,4.5,Winter
1223,58,Male,pontevedra,Bank Transfer,3.4,Fall
1224,69,Male,gipuzkoa,Bank Transfer,3.9,Winter
1225,62,Male,zamora,Venmo,3.7,Summer
1226,28,Male,guadalajara,Debit Card,2.6,Fall
1227,53,Male,toledo,Venmo,3.4,Fall
1228,27,Male,lugo,Bank Transfer,4.9,Spring
1229,55,Male,burgos,Cash,3.9,Winter
1230,34,Male,la_coruna,Bank Transfer,3.6,Winter
1231,25,Male,malaga,Venmo,4.6,Spring
1232,66,Male,ciudad_real,Credit Card,4.0,Spring
1233,57,Male,leon,Debit Card,3.6,Summer
1234,46,Male,valencia,Venmo,3.5,Winter
1235,38,Male,teruel,Bank Transfer,4.1,Fall
1236,23,Male,ciudad_real,PayPal,3.0,Spring
1237,42,Male,huelva,Debit Card,4.4,Summer
1238,25,Male,zamora,Credit Card,4.4,Spring
1239,55,Male,huesca,Venmo,3.7,Winter
1240,62,Male,huesca,Debit Card,4.8,Spring
1241,41,Male,alicante,Debit Card,2.9,Winter
1242,58,Male,burgos,Credit Card,3.1,Winter
1243,56,Male,huesca,Bank Transfer,4.0,Summer
1244,25,Male,avila,Debit Card,3.0,Spring
1245,70,Male,barcelona,Cash,3.9,Summer
1246,42,Male,la_coruna,Bank Transfer,3.4,Fall
1247,27,Male,avila,Cash,2.7,Winter
1248,65,Male,zaragoza,Venmo,3.5,Spring
1249,62,Male,cuenca,Credit Card,3.0,Winter
1250,62,Male,zamora,Venmo,4.5,Winter
1251,52,Male,sevilla,Cash,4.1,Winter
1252,56,Male,valencia,Credit Card,5.0,Spring
1253,28,Male,leon,Cash,4.0,Fall
1254,39,Male,gipuzkoa,PayPal,4.9,Winter
1255,54,Male,avila,Credit Card,3.3,Spring
1256,30,Male,badajoz,Cash,4.1,Fall
1257,45,Male,gipuzkoa,Cash,3.6,Winter
1258,68,Male,albacete,Cash,3.0,Spring
1259,47,Male,santa_cruz_de_tenerife,Debit Card,4.1,Spring
1260,68,Male,salamanca,Credit Card,3.9,Fall
1261,63,Male,badajoz,Debit Card,4.1,Spring
1262,20,Male,cuenca,Credit Card,2.8,Summer
1263,29,Male,asturias,Venmo,4.8,Winter
1264,41,Male,las_palmas,Credit Card,4.6,Winter
1265,52,Male,ciudad_real,Venmo,2.5,Winter
1266,32,Male,soria,Bank Transfer,2.7,Spring
1267,20,Male,barcelona,Debit Card,4.0,Fall
1268,47,Male,segovia,Cash,2.7,Spring
1269,23,Male,cuenca,Debit Card,2.9,Winter
1270,43,Male,cuenca,PayPal,3.0,Spring
1271,67,Male,guadalajara,Cash,3.3,Fall
1272,70,Male,madrid,PayPal,4.3,Spring
1273,35,Male,murcia,Bank Transfer,4.4,Winter
1274,41,Male,guadalajara,Credit Card,4.1,Spring
1275,54,Male,leon,PayPal,3.1,Spring
1276,55,Male,huesca,PayPal,4.5,Fall
1277,51,Male,badajoz,Bank Transfer,4.8,Spring
1278,19,Male,almeria,Venmo,5.0,Spring
1279,28,Male,almeria,Venmo,2.8,Fall
1280,63,Male,almeria,Debit Card,3.7,Fall
1281,30,Male,cordoba,Venmo,4.4,Winter
1282,29,Male,barcelona,Venmo,4.5,Spring
1283,24,Male,caceres,Venmo,3.0,Winter
1284,69,Male,granada,Debit Card,3.9,Winter
1285,65,Male,valencia,PayPal,3.9,Spring
1286,64,Male,salamanca,Bank Transfer,3.5,Fall
1287,40,Male,madrid,Debit Card,4.9,Winter
1288,24,Male,bizkaia,PayPal,3.4,Winter
1289,66,Male,baleares,PayPal,4.1,Winter
1290,35,Male,granada,PayPal,2.9,Fall
1291,67,Male,segovia,PayPal,3.4,Spring
1292,69,Male,salamanca,Debit Card,3.2,Spring
1293,26,Male,barcelona,Bank Transfer,3.9,Summer
1294,23,Male,santa_cruz_de_tenerife,Debit Card,4.1,Fall
1295,27,Male,burgos,Cash,4.5,Summer
1296,30,Male,cuenca,PayPal,2.8,Fall
1297,48,Male,lugo,Cash,2.8,Spring
1298,44,Male,zamora,Venmo,4.6,Summer
1299,29,Male,avila,Bank Transfer,3.0,Summer
1300,29,Male,zamora,Venmo,3.6,Fall
1301,67,Male,castellon,Credit Card,4.5,Spring
1302,42,Male,soria,Debit Card,5.0,Fall
1303,23,Male,albacete,Credit Card,2.9,Fall
1304,34,Male,granada,Credit Card,3.1,Summer
1305,64,Male,alava,PayPal,4.0,Spring
1306,31,Male,gerona,PayPal,4.5,Spring
1307,54,Male,badajoz,PayPal,4.5,Winter
1308,23,Male,santa_cruz_de_tenerife,PayPal,3.1,Summer
1309,59,Male,cordoba,Credit Card,4.4,Summer
1310,32,Male,jaen,Cash,4.7,Summer
1311,43,Male,salamanca,Credit Card,3.1,Winter
1312,32,Male,cantabria,Venmo,4.2,Fall
1313,66,Male,huelva,Bank Transfer,3.0,Winter
1314,70,Male,alicante,Credit Card,2.6,Summer
1315,42,Male,lugo,Debit Card,3.4,Summer
1316,56,Male,caceres,Debit Card,4.2,Spring
1317,28,Male,albacete,Debit Card,4.6,Spring
1318,28,Male,las_palmas,Cash,2.8,Spring
1319,52,Male,zamora,Credit Card,2.7,Spring
1320,65,Male,la_coruna,Bank Transfer,4.0,Spring
1321,56,Male,baleares,Debit Card,3.1,Fall
1322,59,Male,ciudad_real,Bank Transfer,3.7,Winter
1323,23,Male,malaga,Bank Transfer,4.0,Winter
1324,58,Male,huesca,Debit Card,4.6,Spring
1325,39,Male,cadiz,Credit Card,3.8,Summer
1326,28,Male,teruel,Cash,3.5,Summer
1327,40,Male,cordoba,Cash,4.6,Spring
1328,52,Male,las_palmas,Cash,2.8,Winter
1329,37,Male,soria,Bank Transfer,3.7,Winter
1330,70,Male,asturias,PayPal,3.3,Fall
1331,30,Male,burgos,PayPal,2.9,Fall
1332,38,Male,avila,PayPal,3.2,Spring
1333,66,Male,orense,Bank Transfer,4.3,Spring
1334,29,Male,madrid,Bank Transfer,2.7,Winter
1335,46,Male,baleares,Venmo,4.2,Spring
1336,56,Male,burgos,Credit Card,4.8,Fall
1337,23,Male,lugo,Debit Card,4.8,Spring
1338,37,Male,guadalajara,Credit Card,3.4,Spring
1339,56,Male,tarragona,PayPal,2.6,Winter
1340,36,Male,cantabria,Bank Transfer,5.0,Winter
1341,40,Male,navarra,Debit Card,4.4,Fall
1342,26,Male,cuenca,Bank Transfer,2.9,Fall
1343,57,Male,leon,Bank Transfer,3.4,Summer
1344,68,Male,orense,Bank Transfer,3.4,Spring
1345,56,Male,valladolid,Cash,4.9,Fall
1346,40,Male,valladolid,Venmo,3.6,Fall
1347,44,Male,gipuzkoa,Venmo,3.0,Winter
1348,44,Male,asturias,Bank Transfer,3.9,Summer
1349,19,Male,jaen,Credit Card,3.2,Spring
1350,21,Male,barcelona,Cash,3.2,Spring
1351,31,Male,segovia,Cash,4.3,Fall
1352,30,Male,valladolid,Bank Transfer,2.8,Summer
1353,65,Male,albacete,Credit Card,4.5,Spring
1354,39,Male,soria,Cash,4.1,Winter
1355,64,Male,bizkaia,Bank Transfer,3.6,Spring
1356,59,Male,santa_cruz_de_tenerife,PayPal,3.0,Summer
1357,49,Male,murcia,Bank Transfer,4.0,Spring
1358,24,Male,pontevedra,Cash,3.5,Summer
1359,19,Male,jaen,Venmo,2.5,Spring
1360,27,Male,barcelona,Bank Transfer,4.3,Winter
1361,56,Male,gerona,Bank Transfer,2.8,Fall
1362,49,Male,cordoba,Debit Card,3.7,Fall
1363,41,Male,gipuzkoa,Cash,4.3,Fall
1364,36,Male,cantabria,PayPal,4.0,Summer
1365,68,Male,jaen,Cash,4.7,Fall
1366,28,Male,soria,Bank Transfer,4.5,Winter
1367,45,Male,soria,Credit Card,3.1,Fall
1368,60,Male,burgos,Cash,3.8,Fall
1369,21,Male,segovia,Cash,4.9,Summer
1370,32,Male,toledo,Venmo,3.2,Winter
1371,27,Male,avila,Bank Transfer,2.9,Summer
1372,40,Male,teruel,Credit Card,2.8,Spring
1373,64,Male,leon,PayPal,4.0,Fall
1374,18,Male,cuenca,Cash,2.6,Winter
1375,22,Male,baleares,Bank Transfer,2.7,Fall
1376,42,Male,zamora,Credit Card,4.1,Spring
1377,57,Male,orense,PayPal,5.0,Spring
1378,33,Male,bizkaia,Venmo,3.0,Spring
1379,37,Male,tarragona,Venmo,3.6,Fall
1380,21,Male,soria,Venmo,2.8,Fall
1381,51,Male,alicante,Cash,4.6,Winter
1382,30,Male,santa_cruz_de_tenerife,Venmo,2.9,Winter
1383,68,Male,malaga,Bank Transfer,4.8,Winter
1384,36,Male,cadiz,Venmo,3.3,Spring
1385,46,Male,gipuzkoa,Bank Transfer,4.6,Fall
1386,41,Male,cantabria,Bank Transfer,2.6,Fall
1387,68,Male,la_rioja,Debit Card,4.0,Fall
1388,21,Male,alicante,Credit Card,3.8,Winter
1389,62,Male,segovia,Cash,3.9,Spring
1390,59,Male,zaragoza,Debit Card,2.6,Fall
1391,25,Male,salamanca,Debit Card,4.3,Summer
1392,53,Male,murcia,Credit Card,3.6,Winter
1393,31,Male,bizkaia,Venmo,4.2,Spring
1394,46,Male,cantabria,PayPal,3.9,Spring
1395,26,Male,alava,Cash,4.7,Fall
1396,47,Male,zamora,PayPal,2.8,Spring
1397,37,Male,zamora,Debit Card,3.0,Winter
1398,55,Male,castellon,PayPal,4.7,Summer
1399,30,Male,teruel,Credit Card,2.5,Summer
1400,19,Male,cuenca,Venmo,3.1,Winter
1401,36,Male,barcelona,Credit Card,3.6,Fall
1402,23,Male,palencia,PayPal,3.5,Fall
1403,62,Male,jaen,PayPal,3.1,Summer
1404,26,Male,zamora,Credit Card,3.6,Spring
1405,36,Male,bizkaia,Debit Card,3.5,Winter
1406,33,Male,las_palmas,Credit Card,2.7,Winter
1407,32,Male,ciudad_real,Debit Card,3.6,Spring
1408,56,Male,alava,Credit Card,4.5,Spring
1409,58,Male,barcelona,Venmo,4.1,Winter
1410,34,Male,albacete,Cash,4.2,Spring
1411,61,Male,cordoba,Debit Card,4.0,Summer
1412,48,Male,caceres,Venmo,2.8,Summer
1413,25,Male,baleares,Venmo,2.6,Summer
1414,51,Male,leon,Bank Transfer,2.7,Fall
1415,29,Male,huelva,Credit Card,4.5,Summer
1416,54,Male,gipuzkoa,Credit Card,3.7,Winter
1417,48,Male,leon,Cash,3.4,Summer
1418,62,Male,avila,Debit Card,4.6,Spring
1419,18,Male,murcia,Venmo,4.1,Summer
1420,43,Male,caceres,Debit Card,2.6,Summer
1421,22,Male,santa_cruz_de_tenerife,PayPal,4.6,Summer
1422,68,Male,las_palmas,Bank Transfer,3.0,Spring
1423,44,Male,caceres,PayPal,3.4,Fall
1424,51,Male,cordoba,Venmo,3.5,Fall
1425,66,Male,tarragona,Bank Transfer,3.5,Fall
1426,59,Male,navarra,Credit Card,3.7,Winter
1427,60,Male,barcelona,PayPal,4.8,Summer
1428,31,Male,burgos,Credit Card,4.9,Summer
1429,20,Male,huelva,PayPal,4.9,Summer
1430,24,Male,cordoba,Credit Card,4.7,Fall
1431,48,Male,burgos,Credit Card,4.9,Summer
1432,39,Male,asturias,Venmo,2.9,Fall
1433,34,Male,leon,Debit Card,4.4,Winter
1434,70,Male,avila,Debit Card,3.2,Winter
1435,59,Male,baleares,Debit Card,4.6,Summer
1436,45,Male,asturias,Cash,4.0,Fall
1437,35,Male,santa_cruz_de_tenerife,PayPal,3.7,Winter
1438,69,Male,cordoba,Cash,4.2,Winter
1439,58,Male,zaragoza,Debit Card,2.9,Spring
1440,25,Male,asturias,Cash,4.8,Summer
1441,27,Male,huesca,Venmo,4.4,Spring
1442,34,Male,la_coruna,Venmo,3.4,Summer
1443,53,Male,avila,Credit Card,2.8,Spring
1444,58,Male,badajoz,Cash,4.2,Fall
1445,32,Male,orense,Cash,3.8,Fall
1446,64,Male,zaragoza,Credit Card,3.1,Fall
1447,63,Male,leon,Credit Card,3.2,Summer
1448,23,Male,burgos,PayPal,3.0,Summer
1449,64,Male,soria,Credit Card,3.6,Summer
1450,18,Male,lleida,Cash,2.5,Winter
1451,25,Male,bizkaia,Cash,3.4,Winter
1452,54,Male,orense,PayPal,2.5,Fall
1453,60,Male,huesca,Bank Transfer,4.7,Spring
1454,36,Male,gerona,Bank Transfer,3.2,Winter
1455,66,Male,toledo,Credit Card,2.9,Winter
1456,60,Male,valencia,PayPal,4.9,Fall
1457,59,Male,cadiz,PayPal,2.7,Spring
1458,58,Male,castellon,Venmo,4.7,Spring
1459,35,Male,madrid,Venmo,2.9,Spring
1460,20,Male,gipuzkoa,Venmo,4.8,Winter
1461,70,Male,tarragona,Venmo,4.6,Fall
1462,54,Male,murcia,Venmo,5.0,Summer
1463,38,Male,la_rioja,Venmo,4.8,Summer
1464,54,Male,avila,Bank Transfer,4.9,Summer
1465,33,Male,alicante,Bank Transfer,4.6,Winter
1466,46,Male,bizkaia,Cash,3.9,Winter
1467,58,Male,gipuzkoa,PayPal,4.5,Summer
1468,30,Male,lugo,Debit Card,4.7,Winter
1469,42,Male,barcelona,Cash,3.9,Fall
1470,28,Male,bizkaia,PayPal,4.4,Winter
1471,43,Male,albacete,Cash,3.9,Spring
1472,31,Male,orense,Venmo,2.8,Spring
1473,39,Male,teruel,Cash,3.5,Spring
1474,69,Male,cadiz,Credit Card,4.3,Fall
1475,31,Male,navarra,Credit Card,3.9,Fall
1476,44,Male,castellon,Cash,4.0,Spring
1477,39,Male,santa_cruz_de_tenerife,Credit Card,4.1,Fall
1478,24,Male,lleida,PayPal,4.3,Summer
1479,28,Male,badajoz,Venmo,4.2,Summer
1480,48,Male,zamora,Bank Transfer,4.0,Spring
1481,39,Male,castellon,Cash,3.6,Fall
1482,64,Male,cantabria,PayPal,3.3,Spring
1483,28,Male,pontevedra,Bank Transfer,4.1,Spring
1484,39,Male,segovia,Debit Card,4.7,Summer
1485,49,Male,segovia,Venmo,4.4,Summer
1486,22,Male,guadalajara,Cash,3.4,Spring
1487,25,Male,zaragoza,Venmo,5.0,Spring
1488,40,Male,madrid,PayPal,4.6,Summer
1489,23,Male,tarragona,Credit Card,4.0,Winter
1490,24,Male,cordoba,Venmo,4.1,Summer
1491,66,Male,soria,Venmo,4.9,Spring
1492,27,Male,lleida,Bank Transfer,2.7,Summer
1493,62,Male,baleares,Venmo,4.5,Summer
1494,70,Male,palencia,Credit Card,2.7,Fall
1495,43,Male,lugo,Bank Transfer,3.0,Spring
1496,45,Male,santa_cruz_de_tenerife,PayPal,4.5,Winter
1497,63,Male,almeria,Venmo,5.0,Winter
1498,69,Male,huesca,Debit Card,3.8,Spring
1499,59,Male,valencia,Venmo,3.1,Summer
1500,19,Male,leon,Credit Card,3.4,Fall
1501,63,Male,castellon,Debit Card,4.8,Summer
1502,37,Male,santa_cruz_de_tenerife,Debit Card,2.7,Spring
1503,37,Male,asturias,Cash,3.2,Summer
1504,50,Male,cuenca,Cash,3.9,Fall
1505,60,Male,la_coruna,Bank Transfer,4.2,Winter
1506,46,Male,lleida,Cash,3.0,Summer
1507,35,Male,pontevedra,PayPal,3.0,Fall
1508,66,Male,lugo,Venmo,3.7,Winter
1509,35,Male,burgos,Cash,4.4,Spring
1510,20,Male,jaen,Debit Card,4.6,Summer
1511,55,Male,teruel,Venmo,3.0,Fall
1512,34,Male,gerona,Credit Card,3.6,Winter
1513,60,Male,teruel,PayPal,3.9,Winter
1514,22,Male,alicante,Cash,4.1,Spring
1515,26,Male,salamanca,Venmo,3.9,Winter
1516,39,Male,jaen,Cash,3.9,Fall
1517,20,Male,tarragona,Bank Transfer,4.5,Winter
1518,57,Male,almeria,Cash,3.4,Spring
1519,68,Male,alicante,Venmo,4.1,Winter
1520,50,Male,huelva,PayPal,4.9,Fall
1521,21,Male,sevilla,Cash,4.4,Summer
1522,29,Male,teruel,Bank Transfer,2.7,Summer
1523,38,Male,lugo,Debit Card,4.8,Spring
1524,54,Male,bizkaia,Debit Card,3.3,Summer
1525,22,Male,gipuzkoa,Cash,4.4,Summer
1526,29,Male,madrid,Cash,4.6,Winter
1527,41,Male,castellon,PayPal,3.1,Summer
1528,26,Male,asturias,Debit Card,4.5,Fall
1529,69,Male,lleida,Venmo,4.0,Spring
1530,20,Male,cadiz,Credit Card,3.1,Winter
1531,59,Male,alicante,Bank Transfer,3.9,Spring
1532,63,Male,caceres,PayPal,4.5,Spring
1533,68,Male,gerona,PayPal,4.4,Winter
1534,50,Male,lleida,Bank Transfer,3.6,Summer
1535,55,Male,almeria,Venmo,3.4,Summer
1536,36,Male,ciudad_real,Venmo,4.0,Fall
1537,18,Male,navarra,Cash,2.6,Summer
1538,68,Male,cantabria,Venmo,3.2,Spring
1539,56,Male,albacete,Venmo,3.2,Fall
1540,32,Male,badajoz,Cash,5.0,Spring
1541,28,Male,avila,Bank Transfer,2.9,Winter
1542,24,Male,badajoz,Cash,2.9,Winter
1543,59,Male,salamanca,PayPal,3.5,Winter
1544,56,Male,palencia,Venmo,4.0,Fall
1545,30,Male,cordoba,Debit Card,3.9,Spring
1546,48,Male,baleares,Bank Transfer,4.9,Winter
1547,60,Male,la_coruna,Bank Transfer,3.8,Summer
1548,46,Male,leon,Cash,3.5,Summer
1549,69,Male,la_rioja,Bank Transfer,3.7,Summer
1550,19,Male,navarra,Debit Card,2.9,Spring
1551,66,Male,alava,Bank Transfer,2.8,Summer
1552,64,Male,zaragoza,Credit Card,3.7,Summer
1553,54,Male,segovia,Credit Card,3.0,Spring
1554,27,Male,castellon,Debit Card,4.8,Spring
1555,64,Male,ciudad_real,Cash,2.7,Winter
1556,43,Male,pontevedra,Cash,4.5,Winter
1557,43,Male,madrid,Credit Card,2.7,Fall
1558,27,Male,valladolid,PayPal,3.5,Fall
1559,35,Male,murcia,Credit Card,3.5,Fall
1560,43,Male,soria,PayPal,4.5,Fall
1561,57,Male,zamora,Debit Card,3.8,Winter
1562,50,Male,valladolid,Bank Transfer,3.8,Summer
1563,37,Male,zamora,Venmo,3.2,Winter
1564,68,Male,alicante,Cash,4.3,Fall
1565,22,Male,las_palmas,Debit Card,4.5,Summer
1566,58,Male,guadalajara,PayPal,4.2,Fall
1567,48,Male,caceres,Cash,3.0,Winter
1568,30,Male,huelva,Cash,4.1,Spring
1569,51,Male,toledo,Debit Card,4.6,Spring
1570,20,Male,leon,Debit Card,2.9,Summer
1571,30,Male,alicante,Bank Transfer,4.8,Winter
1572,28,Male,palencia,Bank Transfer,4.5,Winter
1573,37,Male,tarragona,Debit Card,3.4,Summer
1574,36,Male,lleida,Debit Card,4.3,Summer
1575,18,Male,gipuzkoa,PayPal,4.2,Spring
1576,52,Male,pontevedra,Cash,3.6,Spring
1577,56,Male,santa_cruz_de_tenerife,PayPal,3.7,Spring
1578,68,Male,orense,Venmo,4.0,Spring
1579,62,Male,albacete,PayPal,4.9,Winter
1580,35,Male,barcelona,Bank Transfer,3.1,Summer
1581,65,Male,tarragona,Cash,3.7,Summer
1582,69,Male,teruel,Cash,4.2,Fall
1583,28,Male,gipuzkoa,Cash,2.5,Spring
1584,37,Male,castellon,Venmo,4.3,Summer
1585,41,Male,burgos,Credit Card,3.1,Spring
1586,37,Male,alicante,Debit Card,3.0,Fall
1587,25,Male,zamora,Bank Transfer,4.0,Fall
1588,41,Male,zaragoza,Credit Card,3.5,Summer
1589,48,Male,segovia,Venmo,3.2,Winter
1590,42,Male,castellon,Cash,2.7,Summer
1591,54,Male,la_coruna,PayPal,3.0,Winter
1592,18,Male,ciudad_real,PayPal,2.9,Winter
1593,56,Male,toledo,Bank Transfer,3.3,Summer
1594,61,Male,palencia,Bank Transfer,4.9,Spring
1595,40,Male,jaen,Cash,3.7,Summer
1596,34,Male,burgos,Debit Card,3.5,Spring
1597,42,Male,gerona,Debit Card,4.7,Fall
1598,43,Male,cantabria,Bank Transfer,2.6,Winter
1599,47,Male,sevilla,Venmo,4.1,Fall
1600,48,Male,la_coruna,Debit Card,2.8,Winter
1601,20,Male,jaen,PayPal,4.7,Spring
1602,65,Male,madrid,Credit Card,2.9,Spring
1603,54,Male,zaragoza,Venmo,2.8,Winter
1604,23,Male,navarra,Debit Card,4.3,Summer
1605,18,Male,alicante,Credit Card,4.8,Summer
1606,70,Male,soria,Credit Card,3.4,Winter
1607,55,Male,jaen,PayPal,4.3,Spring
1608,49,Male,tarragona,Debit Card,2.7,Fall
1609,26,Male,palencia,Bank Transfer,4.6,Fall
1610,33,Male,segovia,Venmo,4.1,Fall
1611,20,Male,madrid,PayPal,3.4,Spring
1612,41,Male,gerona,Debit Card,4.5,Winter
1613,18,Male,las_palmas,Venmo,4.4,Summer
1614,26,Male,orense,Credit Card,4.0,Summer
1615,30,Male,granada,Cash,3.4,Summer
1616,64,Male,alicante,Cash,3.2,Fall
1617,26,Male,navarra,Cash,3.4,Spring
1618,43,Male,albacete,Credit Card,4.3,Winter
1619,63,Male,orense,Debit Card,5.0,Summer
